date,Open,High,Low,Close,Volume,volatility
11/8/2019,51.7353,52.0816,51.3591,51.7054,4735187,0.607750174
11/11/2019,51.9122,52.252,51.0451,51.805,6094736,0.612251021
11/12/2019,52.1334,52.6654,51.7829,52.1608,7095971,0.6013534
11/13/2019,51.9568,52.2336,51.3458,51.902,7559124,0.600241389
11/14/2019,52.4205,52.6588,51.8158,52.2056,13175171,0.600765222
11/15/2019,49.4769,49.9677,47.3393,50.8121,26355409,0.600366714
11/18/2019,54.999,57.5508,54.9666,52.8252,14382963,0.606616322
11/19/2019,51.0121,51.2417,49.7116,51.7577,10384506,0.597242433
11/20/2019,53.5946,55.5306,53.4626,52.5515,11825438,0.602083608
11/21/2019,52.0994,52.6525,51.6821,52.3027,7209730,0.595966888
11/22/2019,52.4296,52.8941,52.144,52.4793,5602470,0.60509203
11/25/2019,56.3648,57.7658,56.2291,55.0474,12683686,0.601705822
11/26/2019,53.1426,53.1884,52.2365,53.9998,9642023,0.603349163
11/27/2019,54.2413,54.5836,53.8717,54.3482,5410718,0.599595607
11/29/2019,53.91,54.1932,53.6069,53.9746,3538924,0.600687371
12/2/2019,50.3737,50.4994,48.5539,52.1094,9346742,0.603656234
12/3/2019,53.1967,54.7646,52.8014,51.7134,11853653,0.597614065
12/4/2019,51.7563,51.977,51.0818,52.1517,6840459,0.603086596
12/5/2019,51.5968,51.7514,50.9123,51.9824,4628444,0.608133773
12/6/2019,52.9989,53.4925,52.8987,52.8366,5810457,0.603683224
12/9/2019,53.0667,53.8504,52.9787,52.8366,5378320,0.597625274
12/10/2019,53.4371,54.1083,52.9062,53.2873,6417228,0.60102379
12/11/2019,54.8662,55.6749,54.8406,54.124,5850247,0.601563994
12/12/2019,57.8366,60.1428,57.7403,55.8,10152084,0.599804723
12/13/2019,55.7303,56.9211,55.1412,55.7801,11374183,0.603118865
12/16/2019,55.8828,56.4172,55.6033,56.069,8032684,0.597564257
12/17/2019,57.4524,58.2917,57.3558,56.8509,8081598,0.599400481
12/18/2019,57.1099,57.6694,57.0254,57.1547,8606969,0.605174398
12/19/2019,59.7945,61.1152,59.7427,58.6365,11327674,0.602082957
12/20/2019,59.9206,60.4893,59.7268,59.6102,15084607,0.602938589
12/23/2019,59.0528,59.3696,58.5299,59.4732,8884815,0.600014715
12/24/2019,59.5282,59.8056,59.1833,59.4234,3471597,0.599809682
12/26/2019,59.6726,60.0625,59.4827,59.5653,4580451,0.598770432
12/27/2019,58.2668,58.3981,57.2974,58.9876,6370251,0.605628721
12/30/2019,56.9548,57.0055,55.765,57.8545,6456178,0.600470824
12/31/2019,59.7132,60.9494,59.5141,58.5966,5780283,0.59698478
1/2/2020,60.0349,60.3266,59.5245,59.7446,5941969,0.600493309
1/3/2020,59.0309,59.7164,58.7798,58.7884,5144308,0.604494913
1/6/2020,60.2394,61.5229,59.9671,59.0349,6572812,0.59427189
1/7/2020,60.1836,61.0856,59.7263,59.7496,7980144,0.596208604
1/8/2020,60.0165,60.5872,59.6135,59.8617,6931017,0.598532381
1/9/2020,60.3131,60.8276,59.5736,60.5191,6386053,0.604588125
1/10/2020,60.1024,60.3989,59.2324,60.8429,7911560,0.594596345
1/13/2020,63.845,65.219,63.6104,62.7504,7739168,0.597832184
1/14/2020,60.8467,61.0947,59.9933,61.58,8989483,0.599900668
1/15/2020,60.6063,60.8264,59.8089,61.1541,6577636,0.598521628
1/16/2020,62.2937,62.6583,62.0573,61.9909,7104791,0.5995966
1/17/2020,61.9736,62.0481,61.3953,62.078,6344764,0.60492739
1/21/2020,61.7767,62.1457,61.4676,61.7443,5321260,0.60731103
1/22/2020,62.372,63.3285,62.1822,62.2847,5980967,0.597019801
1/23/2020,63.2547,63.6267,62.3576,62.9696,6112861,0.600580328
1/24/2020,60.6764,61.1476,58.5085,62.3769,9337839,0.599796315
1/27/2020,60.309,61.3241,58.7876,59.8169,11763354,0.600157707
1/28/2020,63.0537,64.7206,62.4981,61.7518,7774401,0.599105572
1/29/2020,60.6894,61.0451,59.8431,61.1467,6486279,0.600233938
1/30/2020,62.278,63.4998,61.7084,61.2139,7262590,0.601726303
1/31/2020,57.0584,57.1706,54.902,58.878,9260493,0.595199471
2/3/2020,61.0249,62.4256,60.9602,59.8492,6398205,0.607317508
2/4/2020,61.8178,62.2876,61.3128,61.5426,6788589,0.598212812
2/5/2020,62.1418,62.2429,61.0123,62.4466,5205502,0.603736
2/6/2020,63.8456,64.3799,63.0201,63.3157,5457051,0.600265169
2/7/2020,62.3929,62.6127,61.8817,62.6533,4743803,0.598335013
2/10/2020,68.2027,71.0389,68.1487,65.4873,13240194,0.601743
2/11/2020,66.8547,68.1502,66.232,66.7125,15963922,0.599790526
2/12/2020,68.5064,69.2143,68.1106,67.8705,9366118,0.601535979
2/13/2020,67.5744,68.3922,67.2993,67.4322,13200384,0.599309004
2/14/2020,72.8018,74.7558,72.4825,72.1662,26048093,0.596883946
2/18/2020,76.6807,79.8135,76.4713,73.8546,15547025,0.599689714
2/19/2020,81.8034,85.5803,81.8034,78.3695,17358281,0.603973646
2/20/2020,75.875,76.7362,71.8917,76.8754,20251259,0.599794966
2/21/2020,70.7957,71.0308,67.6468,73.2321,19232331,0.59777122
2/24/2020,68.8331,71.8086,68.2751,68.0547,21422873,0.595472845
2/25/2020,61.8925,62.4503,57.7843,65.2581,26387442,0.602513259
2/26/2020,68.0745,71.5528,68.0589,66.6527,18741536,0.601014699
2/27/2020,62.3767,65.3377,60.906,62.9447,22660373,0.601872781
2/28/2020,74.9615,84.2366,74.7543,67.298,28366882,0.605064441
3/2/2020,68.7659,68.9372,64.8172,68.8828,22268639,0.593533379
3/3/2020,63.2178,63.7623,59.5405,66.2564,16319828,0.603336167
3/4/2020,74.6509,78.7095,73.8221,70.8962,14935184,0.598083789
3/5/2020,67.3097,68.9408,66.0926,68.1003,13508187,0.599904104
3/6/2020,66.2838,66.8592,64.2709,66.2937,12885307,0.605193339
3/9/2020,62.5729,67.659,62.1242,61.1605,15353960,0.597239419
3/10/2020,66.2091,67.3808,63.4863,65.0578,14516218,0.610979034
3/11/2020,59.2558,59.5202,56.2659,61.4171,12551693,0.593578318
3/12/2020,51.7141,54.1592,49.4984,53.9017,20413535,0.605188612
3/13/2020,62.7064,65.5683,59.7438,60.0142,15870943,0.598361514
3/16/2020,45.2516,48.1681,41.3295,48.9404,18174303,0.60906692
3/17/2020,58.5496,64.3634,55.6616,54.1409,20840799,0.612563499
3/18/2020,51.2271,53.7462,46.2555,50.5401,21727385,0.597356513
3/19/2020,55.9625,60.0552,53.5878,53.0694,19137847,0.60421106
3/20/2020,48.1683,50.6581,45.1176,51.2703,20115854,0.605143492
3/23/2020,54.798,57.6669,52.8826,52.9996,16096866,0.60670456
3/24/2020,67.5642,74.5448,67.2839,62.0924,27541095,0.608712946
3/25/2020,59.2327,61.1044,56.8662,61.2053,19835767,0.610597787
3/26/2020,64.9339,67.0511,63.9264,64.1009,17439692,0.601781074
3/27/2020,63.6648,67.0059,63.3286,62.9771,15970744,0.606100957
3/30/2020,68.8329,71.6902,68.3558,66.1816,15056253,0.606644397
3/31/2020,64.8007,66.7894,62.5089,65.6857,23749014,0.602872777
4/1/2020,57.5894,58.914,54.3523,60.5699,16422828,0.6063885
4/2/2020,66.5869,69.793,66.0607,63.6598,16894113,0.60267329
4/3/2020,58.374,58.7579,54.7952,60.7792,16580346,0.60811402
4/6/2020,70.3302,74.3642,69.6937,66.8818,18197062,0.609617873
4/7/2020,60.2942,60.5008,55.9456,64.5469,19613047,0.602473497
4/8/2020,67.4145,68.5764,66.6953,66.5205,13561113,0.605521829
4/9/2020,63.3436,63.5579,60.6469,65.5238,13156195,0.603233291
4/13/2020,69.6433,72.2227,68.6944,67.2431,9960182,0.615353798
4/14/2020,73.0595,75.8012,72.7646,70.7567,13273667,0.608541014
4/15/2020,70.9007,72.6834,70.4352,69.9817,9153721,0.611707393
4/16/2020,75.3847,78.5147,75.2455,73.4354,18640510,0.603329389
4/17/2020,71.454,71.6602,68.802,72.8424,13478049,0.606496026
4/20/2020,71.4818,73.0397,70.9916,71.5292,11234705,0.610350562
4/21/2020,64.1134,64.6721,60.6615,67.1584,18378996,0.604216624
4/22/2020,73.5992,76.4239,73.1133,71.3049,12118228,0.611408273
4/23/2020,69.8299,71.1157,68.6558,70.7716,10603988,0.601980165
4/24/2020,73.6863,75.2634,72.9068,72.1621,8816137,0.609627962
4/27/2020,74.553,76.7037,74.3028,74.0285,11984699,0.602266304
4/28/2020,69.814,70.0905,67.0814,72.6032,11072603,0.610747605
4/29/2020,74.7959,75.7562,74.0348,74.3724,9479047,0.607518732
4/30/2020,71.8467,72.3729,70.7385,72.8324,9397943,0.60193249
5/1/2020,70.0761,71.1974,69.2111,70.4651,8552445,0.6105031
5/4/2020,75.2759,78.2132,75.2759,72.5857,7938880,0.600339458
5/5/2020,72.7677,73.9498,71.7382,73.1962,9222391,0.610265149
5/6/2020,74.4204,75.6911,74.0394,74.2054,8086639,0.609826749
5/7/2020,76.3428,77.3569,75.8244,75.9697,9343263,0.599020818
5/8/2020,79.0729,80.3576,78.7234,77.871,8497678,0.601778722
5/11/2020,83.0493,86.2937,82.7435,80.3927,11726504,0.603099668
5/12/2020,74.6982,75.1487,71.6568,77.7713,12326482,0.604607537
5/13/2020,76.2003,77.7498,73.0941,77.547,15646252,0.599682171
5/14/2020,81.9705,84.001,80.3581,80.0439,15057809,0.603691162
5/15/2020,91.0782,98.1286,90.8964,84.6314,24691543,0.60388987
5/18/2020,87.1159,88.6672,86.3204,87.218,19410086,0.603710142
5/19/2020,87.921,90.8941,87.6459,87.7687,17933049,0.598480434
5/20/2020,89.1995,89.7154,88.1851,89.4083,14688405,0.601758341
5/21/2020,84.7977,84.8071,81.856,87.4672,17552200,0.604517196
5/22/2020,92.0181,94.8098,90.8503,89.969,25969125,0.614356536
5/26/2020,82.7281,82.954,78.3485,86.894,19269476,0.601327941
5/27/2020,83.9925,84.068,77.8745,84.9753,29397306,0.608320797
5/28/2020,85.3457,88.8789,85.0109,84.594,18403204,0.600991467
5/29/2020,91.786,95.2302,91.0403,88.4664,18647994,0.607535209
6/1/2020,87.5079,87.5822,86.0838,87.7762,9762775,0.602855793
6/2/2020,88.2556,88.6669,86.8684,87.9655,9783014,0.595467241
6/3/2020,86.8872,87.3206,85.6832,87.4099,9135972,0.598391683
6/4/2020,87.8054,89.9709,87.2974,87.4198,10606960,0.609773053
6/5/2020,90.2199,92.2973,89.3325,88.9505,12043651,0.606853112
6/8/2020,87.0891,87.2118,85.2104,87.8037,9693431,0.604094709
6/9/2020,92.7287,95.9927,92.215,90.207,11712221,0.603227417
6/10/2020,95.433,98.8917,95.2847,93.4055,15804537,0.60192012
6/11/2020,84.3253,85.3505,80.9707,87.7165,14591256,0.604387636
6/12/2020,86.8392,87.0738,82.4866,89.0752,14272704,0.604208635
6/15/2020,95.2013,99.1648,94.4291,91.4809,10000054,0.602545773
6/16/2020,88.8972,89.2996,85.1751,90.4314,13392875,0.601929853
6/17/2020,93.3371,95.2343,92.8916,92.1017,10207641,0.611278248
6/18/2020,91.8325,92.3849,90.7129,91.9222,6360238,0.608439964
6/19/2020,92.5408,94.5684,92.3882,92.3535,13104013,0.605279815
6/22/2020,97.3174,99.7372,97.0374,95.0011,9961662,0.601721784
6/23/2020,93.2392,94.1324,91.8383,94.2357,9377685,0.601866096
6/24/2020,89.7569,90.517,86.6147,92.0967,11234272,0.600254117
6/25/2020,95.9925,97.5239,94.2124,94.6346,9401800,0.603056717
6/26/2020,87.9785,87.9785,84.5057,91.294,14802144,0.608593319
6/29/2020,92.0454,92.3942,89.3376,91.7427,8556203,0.611436062
6/30/2020,96.5804,98.7813,96.0878,94.7119,9197300,0.600077255
7/1/2020,95.1258,95.6753,94.0492,95.0335,8237180,0.606146077
7/2/2020,95.5877,96.5645,94.9852,95.8537,9101892,0.603111779
7/6/2020,99.0993,100.7982,98.8018,98.1173,7903881,0.599130079
7/7/2020,97.7041,98.9197,96.7659,98.4414,8945039,0.598446842
7/8/2020,104.1399,106.5496,103.8455,101.8743,9437346,0.604394332
7/9/2020,106.0959,108.0353,104.596,104.7961,12367718,0.601619925
7/10/2020,103.4188,104.0683,101.3677,104.4994,12441869,0.599262305
7/13/2020,95.1063,96.8769,89.9897,100.2414,11426932,0.602444487
7/14/2020,106.5816,110.0488,103.519,103.4798,13567356,0.601512704
7/15/2020,100.1552,100.3355,96.7074,101.9865,10099623,0.599192948
7/16/2020,102.2725,104.2306,101.0522,101.0641,8624118,0.607382338
7/17/2020,101.4909,101.7192,100.1237,101.7297,6657123,0.597957571
7/20/2020,107.2262,109.9084,105.9999,104.8135,7039983,0.604724951
7/21/2020,101.1886,101.641,99.0109,102.9961,6866718,0.603724353
7/22/2020,104.8109,107.1867,104.0432,104.0956,9182271,0.598718933
7/23/2020,97.9185,98.8274,93.9948,101.0142,10291532,0.599660981
7/24/2020,104.949,110.154,103.9075,101.6599,11832300,0.606643321
7/27/2020,105.8457,108.0128,105.6957,103.9235,7303255,0.607230774
7/28/2020,100.3105,100.3854,98.7151,101.8693,6790901,0.621401127
7/29/2020,105.1126,106.3816,104.6695,104.3623,7112692,0.623948082
7/30/2020,108.2814,110.8702,107.449,105.8432,7722004,0.597692266
7/31/2020,106.3667,108.4133,105.0551,105.8506,9657150,0.603374219
8/3/2020,112.636,116.4797,112.4549,109.7946,10325456,0.600910134
8/4/2020,113.7645,115.5945,112.282,111.9635,7758390,0.596075507
8/5/2020,112.9798,114.2627,112.1985,112.5518,6262493,0.601312799
8/6/2020,112.8961,112.9781,111.1951,113.038,6107892,0.601440261
8/7/2020,110.5662,112.4452,107.8784,111.6818,8562899,0.59814366
8/10/2020,109.6752,110.3912,105.0523,111.3377,10694898,0.607272922
8/11/2020,106.0104,106.6135,103.3491,108.1966,8862763,0.604217646
8/12/2020,118.7483,123.8939,118.3972,114.0825,11623573,0.610336136
8/13/2020,113.092,114.8135,111.2285,114.11,9361489,0.597444336
8/14/2020,115.6566,117.4095,114.7589,115.3166,9160904,0.604495309
8/17/2020,128.0674,134.1027,127.6994,123.025,15417858,0.598411311
8/18/2020,120.4061,120.851,116.8882,122.2646,12586155,0.605815315
8/19/2020,119.4902,119.67,117.5613,121.0455,15565558,0.60264369
8/20/2020,122.7488,126.8489,121.7622,121.0705,23034656,0.599072649
8/21/2020,131.474,138.0139,131.403,126.4803,24996738,0.60892112
8/24/2020,125.237,125.5165,121.5797,126.8468,12264105,0.603704708
8/25/2020,128.3438,129.6699,127.7646,127.1434,7226920,0.598215399
8/26/2020,127.1117,127.7995,125.9052,127.3728,8031073,0.600397004
8/27/2020,124.4194,125.0862,122.3259,125.9293,7940073,0.604275119
8/28/2020,136.0008,141.077,135.6531,131.1098,13428963,0.604666772
8/31/2020,135.3105,139.3363,133.8219,133.371,12521030,0.599065242
9/1/2020,141.3508,146.738,140.8947,137.8634,12811849,0.60463458
9/2/2020,139.6282,139.8466,131.9957,143.1052,21850322,0.603360464
9/3/2020,122.1945,122.6882,113.801,129.8286,23628151,0.601575279
9/4/2020,124.3202,128.1251,113.8271,125.9084,36592071,0.60242987
9/8/2020,120.6388,129.0227,120.3278,118.8312,19893237,0.600105937
9/9/2020,130.053,134.3453,128.2884,126.8311,18404957,0.607643321
9/10/2020,116.4032,117.0843,109.0346,122.8087,17467111,0.599019836
9/11/2020,118.2203,119.8015,112.6362,121.3399,15923172,0.60405818
9/14/2020,126.3506,128.6108,122.0054,128.3996,30043624,0.59903803
9/15/2020,126.7642,126.9431,122.4472,129.5842,18188914,0.610192231
9/16/2020,120.5656,121.8264,116.4389,124.8311,13939985,0.603206899
9/17/2020,127.717,132.5333,126.6907,124.3224,19812794,0.599894501
9/18/2020,117.6815,118.0436,112.0281,121.5868,17461548,0.600369817
9/21/2020,131.0596,137.6263,130.8343,124.8586,18026061,0.610234891
9/22/2020,126.6896,127.425,122.4637,126.0605,16161302,0.603544207
9/23/2020,116.5891,117.9937,111.9883,120.9334,16175308,0.602630787
9/24/2020,125.9837,131.1729,125.3758,123.1703,18281008,0.600107664
9/25/2020,132.812,137.464,130.6594,128.4146,14700407,0.598702949
9/28/2020,129.9707,130.0853,127.0778,130.0231,14345228,0.603385385
9/29/2020,134.8651,140.132,134.8208,131.9258,15575124,0.598845488
9/30/2020,138.7918,143.6968,138.7153,134.9656,17229603,0.597546546
10/1/2020,134.3871,134.4333,131.4836,135.8035,13125059,0.599957548
10/2/2020,128.6914,131.5572,126.9983,130.2949,13812397,0.602304457
10/5/2020,140.2622,144.5884,140.1219,136.0828,11995457,0.597859244
10/6/2020,136.0941,139.1644,134.4704,137.0205,19610496,0.602651569
10/7/2020,138.9341,140.12,137.5819,139.2898,10452129,0.603844282
10/8/2020,135.7234,135.815,132.6666,138.0404,9472522,0.5978828
10/9/2020,137.2399,137.8106,136.1808,137.2823,8672273,0.605534822
10/12/2020,144.3021,147.9898,143.5079,141.9032,10868595,0.601440643
10/13/2020,141.6455,142.1606,138.8924,142.1251,8615078,0.608079651
10/14/2020,138.678,139.185,135.4707,140.599,6916178,0.600709346
10/15/2020,140.9572,142.9481,140.519,139.3496,6680628,0.598164919
10/16/2020,135.5578,136.3763,133.199,137.7686,6065990,0.61110362
10/19/2020,130.7156,131.4736,126.051,134.639,7451714,0.60916301
10/20/2020,136.734,138.9108,135.964,136.1128,5730301,0.604594452
10/21/2020,133.9157,135.5521,132.466,134.9083,5489933,0.604095464
10/22/2020,131.6832,132.5523,128.8518,133.2749,7261986,0.60914153
10/23/2020,136.9752,138.4341,135.3585,135.5616,5837107,0.598882494
10/26/2020,128.2932,130.8328,124.5812,131.0829,8422358,0.610066936
10/27/2020,134.5429,135.918,133.3851,133.6315,6262992,0.603449232
10/28/2020,120.504,121.0701,115.1262,125.9533,9412952,0.598023798
10/29/2020,131.7904,135.4269,130.882,129.9133,8002046,0.606176104
10/30/2020,121.9511,122.7708,116.7314,125.0256,10434900,0.600110971
11/2/2020,124.7286,126.4915,122.1394,125.492,7491316,0.605415391
11/3/2020,133.0466,137.1976,131.9395,129.8685,6822527,0.602887487
11/4/2020,141.7586,146.3985,141.204,137.5965,10255732,0.612030286
11/5/2020,141.2199,142.9799,139.5098,141.2449,7975708,0.595576625
11/6/2020,149.9105,154.9997,147.6289,145.2548,9583732,0.594608992
11/9/2020,127.3536,128.57,119.1121,135.9656,14574447,0.599237661
11/10/2020,119.5487,119.5487,110.9536,127.3797,16101680,0.605343651
11/11/2020,137.5782,141.595,136.4663,133.8435,10118586,0.597683573
11/12/2020,134.0092,136.8633,132.3894,134.23,9165875,0.600407774
11/13/2020,129.4219,129.8157,124.0271,132.6365,8669058,0.605782836
11/16/2020,138.3214,143.3303,138.1482,134.8135,10344370,0.596594151
11/17/2020,132.5991,133.0272,130.1665,133.8859,7800699,0.597004486
11/18/2020,133.5876,134.9815,130.8073,133.9507,12773133,0.604816266
11/19/2020,136.3738,139.2096,135.21,134.0654,14148355,0.599334354
11/20/2020,126.9954,127.3776,123.3235,130.5492,8527245,0.598808733
11/23/2020,130.7606,132.8591,129.2156,131.0704,9033855,0.599820442
11/24/2020,127.4355,127.6246,124.9387,129.2525,8568883,0.596963354
11/25/2020,134.0643,136.5012,133.9357,132.0156,6497910,0.606855846
11/27/2020,131.1549,131.4736,129.15,132.2799,4181880,0.597943512
11/30/2020,135.0545,136.5562,132.0749,133.6789,7173800,0.59886188
12/1/2020,132.552,132.9105,129.9583,133.5642,7412379,0.599402446
12/2/2020,137.0685,140.3842,135.875,135.1053,7084030,0.59824388
12/3/2020,131.7801,132.4832,129.273,133.6639,4988016,0.597336832
12/4/2020,136.3868,137.5176,135.7803,135.2828,5056085,0.598474879
12/7/2020,135.8217,137.1198,134.8106,135.7668,5581081,0.599312334
12/8/2020,130.9007,131.0332,127.9763,133.2049,6798022,0.603165459
12/9/2020,125.4349,126.5053,121.3583,129.0217,10032530,0.598221311
12/10/2020,130.4743,132.4994,130.2753,129.4358,5194118,0.597937247
12/11/2020,130.3055,130.8356,128.8559,129.8449,5231641,0.606395316
12/14/2020,135.0344,138.1387,134.9274,132.7933,6753947,0.600655302
12/15/2020,132.5236,132.7627,130.0289,133.3097,4837148,0.597414748
12/16/2020,130.3604,130.5037,128.3209,132.1323,5577867,0.595436534
12/17/2020,132.8637,132.9904,130.9925,133.1176,5784597,0.595907628
12/18/2020,131.3676,131.6228,128.3384,132.4267,8551616,0.604196507
12/21/2020,135.6477,138.7109,134.535,133.0278,7558304,0.607948903
12/22/2020,132.0812,132.2597,129.4496,132.489,4657872,0.598032365
12/23/2020,127.3887,127.5713,124.9767,129.805,4478569,0.599212409
12/24/2020,129.2177,130.1618,128.2414,129.6503,2447088,0.598140736
12/28/2020,127.1136,127.1136,124.2009,128.7149,5286655,0.599644076
12/29/2020,129.3288,130.8047,128.5008,129.1464,4259304,0.604637286
12/30/2020,132.7365,135.0196,131.7805,131.1669,5634929,0.596229319
12/31/2020,129.4533,129.5974,127.2705,130.2615,4810610,0.604212298
1/4/2021,130.9375,136.4156,129.5212,130.8452,14016045,0.597470037
1/5/2021,136.8653,140.4568,136.7321,133.7512,8068998,0.598456552
1/6/2021,120.0786,120.2829,114.2983,125.8662,14510575,0.602126069
1/7/2021,137.0108,141.3454,136.155,133.1451,11537037,0.599910879
1/8/2021,131.6239,132.2001,128.4669,132.474,7313215,0.5962247
1/11/2021,137.9675,143.5428,137.3892,135.9139,12975720,0.600046921
1/12/2021,131.9299,131.9491,128.0207,134.5495,7178074,0.59523849
1/13/2021,135.4366,136.7923,134.3828,135.0184,5250711,0.598547005
1/14/2021,128.0747,128.3083,124.3528,131.7107,7078007,0.601158269
1/15/2021,124.7363,125.6534,121.1578,128.3108,6944532,0.606937777
1/19/2021,130.0545,130.8312,128.3334,129.9646,5654672,0.59942071
1/20/2021,135.9456,139.2504,135.3753,133.3621,6464272,0.606867056
1/21/2021,142.9974,149.1862,141.2326,138.3685,8458490,0.603392898
1/22/2021,136.5472,137.5573,135.4258,136.8219,6170464,0.600046827
1/25/2021,134.9605,135.4183,129.6209,136.2307,6277779,0.597698845
1/26/2021,132.6223,133.2504,130.7382,134.0555,4099510,0.599691894
1/27/2021,125.8499,125.8761,121.7001,128.892,9281821,0.603796155
1/28/2021,130.7701,134.2265,130.4104,130.2215,5707899,0.605943793
1/29/2021,128.7653,131.3234,127.1552,129.6104,6788801,0.601036523
2/1/2021,133.9358,136.1666,132.3907,132.0774,5430108,0.603469755
2/2/2021,136.863,138.6326,135.7061,135.2679,5451603,0.598455188
2/3/2021,133.9614,136.8669,132.7874,135.0059,6135232,0.602517703
2/4/2021,137.6831,139.1331,135.7179,136.3405,5033462,0.600131024
2/5/2021,134.2856,134.4055,132.5318,135.6096,4228841,0.600095447
2/8/2021,151.536,159.7771,151.536,144.0684,10865571,0.600411222
2/9/2021,141.5494,143.9442,140.3834,142.3172,7128078,0.600063056
2/10/2021,150.382,154.9751,149.1148,147.3162,12047762,0.601348473
2/11/2021,154.9182,157.9379,154.3468,152.1704,11270693,0.597409823
2/12/2021,148.4015,150.7793,145.6898,149.2818,9368937,0.608605817
2/16/2021,155.6646,158.8499,154.4841,152.9637,8048988,0.600811811
2/17/2021,146.1326,146.6384,142.3663,148.7305,6786368,0.597428607
2/18/2021,148.9668,150.4257,147.4093,147.9622,5852020,0.605530591
2/19/2021,147.9636,149.4654,146.2126,148.9351,6793103,0.592319543
2/22/2021,139.178,142.5551,134.9414,143.2402,8041814,0.601079024
2/23/2021,141.7766,143.4235,134.8692,141.1074,9794483,0.592992998
2/24/2021,148.5237,152.5621,144.6668,144.6695,11207977,0.60029496
2/25/2021,125.8048,128.7547,118.378,132.7809,20304906,0.60363197
2/26/2021,136.4638,137.4759,132.579,136.8419,12468975,0.595062701
3/1/2021,137.7806,138.2771,134.5855,138.1116,8829575,0.593246553
3/2/2021,129.0146,129.2049,124.3367,133.7662,6602853,0.600315748
3/3/2021,121.8503,122.0794,116.1554,127.7645,9439757,0.600092121
3/4/2021,119.2781,120.9017,112.597,123.4291,14333629,0.604051963
3/5/2021,123.4628,123.4628,114.8966,124.3396,13570971,0.602920684
3/8/2021,107.716,107.8998,100.072,115.6763,13577792,0.604308279
3/9/2021,128.9835,134.1565,128.2285,124.9657,13045638,0.606644417
3/10/2021,120.8389,122.1517,117.2346,124.4467,9609414,0.595549045
3/11/2021,130.1249,131.092,127.9595,129.6892,7497857,0.59985793
3/12/2021,130.4245,132.9044,129.8238,128.3168,6099099,0.601700638
3/15/2021,135.0045,138.5935,133.98,131.663,5563011,0.599461256
3/16/2021,132.013,133.5549,129.6434,132.6611,6803240,0.596049346
3/17/2021,136.239,140.5593,135.714,133.1602,6096605,0.600675907
3/18/2021,122.9824,123.4271,119.0555,126.9844,7354702,0.598907598
3/19/2021,129.1774,130.915,127.7843,128.2145,7480174,0.596395361
3/22/2021,134.4007,139.415,134.3383,131.6131,7445077,0.596836914
3/23/2021,128.6541,129.5301,126.3925,130.4603,5551152,0.601272968
3/24/2021,121.314,121.3867,116.568,126.1909,6145963,0.599244747
3/25/2021,125.4732,127.634,123.1895,125.1154,7378614,0.596621121
3/26/2021,131.0562,134.2062,129.1668,128.1496,9099224,0.60196901
3/29/2021,130.5279,132.9944,129.3036,129.2376,6837997,0.602791971
3/30/2021,128.7722,130.1088,127.3989,128.474,5005062,0.59667979
3/31/2021,136.6361,141.4127,136.2897,133.23,7869438,0.594989743
4/1/2021,140.2889,143.3666,139.6584,137.8563,7706865,0.60081383
4/5/2021,140.8185,142.3058,139.4527,139.6104,6391785,0.597617109
4/6/2021,136.9873,137.52,134.7753,138.3528,4793649,0.595109623
4/7/2021,143.8397,147.5986,142.0858,141.1675,6282109,0.59471173
4/8/2021,143.5434,145.7465,143.505,142.8992,6110373,0.594087054
4/9/2021,145.6084,147.5957,145.2089,143.7276,4879272,0.605838021
4/12/2021,161.5677,173.5837,159.866,151.8023,21733050,0.596256186
4/13/2021,161.1015,166.0567,159.983,156.4984,16905297,0.59588378
4/14/2021,149.085,149.9958,145.2923,152.481,9637548,0.594646121
4/15/2021,165.9494,171.7943,165.621,161.0673,14962017,0.596324479
4/16/2021,157.4331,158.538,155.591,158.824,8380189,0.598044648
4/19/2021,151.602,154.2459,148.6401,153.3269,10110452,0.60847055
4/20/2021,149.9235,151.6234,146.3988,151.4255,8353326,0.593082495
4/21/2021,155.766,158.2773,155.596,153.3145,5419426,0.601987561
4/22/2021,143.1628,143.7547,137.6551,148.2216,6944657,0.595761925
4/23/2021,155.7395,159.9162,155.3838,152.3638,5694305,0.594399446
4/26/2021,157.4677,160.5159,156.845,154.4872,4944927,0.592146429
4/27/2021,151.5876,152.4828,149.4079,153.5266,4114325,0.60081321
4/28/2021,151.6077,153.263,150.1376,152.4785,5235405,0.595478595
4/29/2021,152.2102,152.571,148.9634,152.9576,4329912,0.595985855
4/30/2021,148.1821,150.0424,146.4488,149.8111,5047752,0.602496401
5/3/2021,145.2646,146.434,142.0232,148.0869,5097796,0.597397533
5/4/2021,140.4422,140.4446,134.4263,143.241,10133120,0.594778926
5/5/2021,141.8538,142.8616,138.7533,144.3115,7300576,0.602895529
5/6/2021,145.2328,145.9943,142.4558,144.9553,4834523,0.593287066
5/7/2021,147.8823,149.5051,146.5187,147.8423,5733183,0.601993184
5/10/2021,137.3661,137.5403,132.3753,142.3877,6722595,0.597318444
5/11/2021,147.7625,153.4245,146.9609,142.7919,7139634,0.612588838
5/12/2021,134.8644,137.2783,131.974,137.3248,7585233,0.598293108
5/13/2021,132.8126,133.2574,127.3733,136.394,7143187,0.602687365
5/14/2021,145.7735,150.3713,144.2884,142.1606,6465375,0.598255442
